Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;PREIS1__Verbraucherpreisindex__2015=100;CH0004__Veraenderung_zum_Vorjahresmonat__in_(%);CH0005__Veraenderung_zum_Vormonat__in_(%)
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;64,0;.;.
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;64,3;.;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;64,3;.;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;64,5;.;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;64,7;.;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;65,1;.;+0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;65,8;.;+1,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;65,8;.;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;65,8;.;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;66,9;.;+1,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;67,1;.;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;67,2;.;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;67,6;+5,6;+0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;68,0;+5,8;+0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;68,3;+6,2;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;68,5;+6,2;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;68,7;+6,2;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;68,9;+5,8;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;69,1;+5,0;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;69,1;+5,0;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;69,1;+5,0;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;69,1;+3,3;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;69,4;+3,4;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1992;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;69,5;+3,4;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;70,7;+4,6;+1,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;71,2;+4,7;+0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;71,4;+4,5;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;71,6;+4,5;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;71,7;+4,4;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;71,9;+4,4;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;72,3;+4,6;+0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;72,3;+4,6;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;72,2;+4,5;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;72,2;+4,5;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;72,3;+4,2;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;72,5;+4,3;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;72,8;+3,0;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;73,4;+3,1;+0,8
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;73,5;+2,9;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;73,6;+2,8;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;73,8;+2,9;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;73,9;+2,8;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;74,0;+2,4;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;74,2;+2,6;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;74,0;+2,5;-0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;73,9;+2,4;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;74,0;+2,4;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;74,2;+2,3;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;74,5;+2,3;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;74,9;+2,0;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;74,9;+1,9;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;75,0;+1,9;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;75,0;+1,6;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;75,1;+1,6;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;75,3;+1,8;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;75,3;+1,5;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;75,3;+1,8;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;75,1;+1,6;-0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;75,1;+1,5;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;75,3;+1,5;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;75,5;+1,3;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;76,0;+1,5;+0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;76,0;+1,5;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;76,0;+1,3;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;76,1;+1,5;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;76,2;+1,5;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;76,3;+1,3;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;76,3;+1,3;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;76,3;+1,3;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;76,3;+1,6;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;76,2;+1,5;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;76,5;+1,6;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;77,1;+2,1;+0,8
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;77,2;+1,6;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;77,2;+1,6;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;77,1;+1,4;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;77,3;+1,6;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;77,4;+1,6;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;78,1;+2,4;+0,9
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;78,1;+2,4;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;78,0;+2,2;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;77,9;+2,1;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;77,9;+2,2;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;78,1;+2,1;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;78,1;+1,3;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;78,2;+1,3;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;78,1;+1,2;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;78,2;+1,4;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;78,3;+1,3;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;78,4;+1,3;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;78,7;+0,8;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;78,5;+0,5;-0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;78,3;+0,4;-0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;78,2;+0,4;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;78,2;+0,4;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;78,3;+0,3;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;78,2;+0,1;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;78,3;+0,1;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;78,3;+0,3;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;78,7;+0,6;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;78,7;+0,5;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;78,8;+0,5;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;79,2;+0,6;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;79,1;+0,8;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;78,9;+0,8;-0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;78,8;+0,8;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;79,0;+1,0;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;79,3;+1,3;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;79,5;+1,7;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;79,5;+1,5;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;79,5;+1,5;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;79,5;+1,0;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;79,5;+1,0;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;79,8;+1,3;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;80,2;+1,3;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;80,0;+1,1;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;80,2;+1,6;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;80,1;+1,6;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;80,2;+1,5;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;80,8;+1,9;+0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;80,6;+1,4;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;81,0;+1,9;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;81,0;+1,9;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;81,4;+2,4;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;81,7;+2,8;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;81,8;+2,5;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;81,9;+2,1;+0,1
