Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;PREIS1__Verbraucherpreisindex__2015=100;CH0004__Veraenderung_zum_Vorjahresmonat__in_(%);CH0005__Veraenderung_zum_Vormonat__in_(%)
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;96,9;+1,9;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;96,8;+1,9;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;96,7;+1,7;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;97,1;+1,9;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;97,4;+2,1;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;97,5;+2,0;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;97,5;+2,0;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;97,6;+2,0;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;97,9;+2,0;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;97,4;+1,7;-0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;98,0;+1,6;+0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;98,4;+1,3;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;98,0;+1,1;-0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;98,4;+1,7;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;98,5;+1,9;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;98,9;+1,9;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;98,9;+1,5;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;98,9;+1,4;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;98,7;+1,2;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;98,9;+1,3;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;99,3;+1,4;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;98,8;+1,4;-0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;99,2;+1,2;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;99,5;+1,1;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;99,4;+1,4;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;99,2;+0,8;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;99,5;+1,0;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;99,7;+0,8;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;99,8;+0,9;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;99,8;+0,9;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;99,5;+0,8;-0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;99,5;+0,6;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;99,5;+0,2;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;98,5;-0,3;-1,0
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;99,2;-;+0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;99,7;+0,2;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;100,2;+0,8;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;100,4;+1,2;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;100,4;+0,9;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;100,6;+0,9;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;100,6;+0,8;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;100,4;+0,6;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;100,4;+0,9;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;99,7;+0,2;-0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;99,7;+0,2;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;99,0;+0,5;-0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;99,3;+0,1;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;100,0;+0,3;+0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;100,1;-0,1;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;100,6;+0,2;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;100,7;+0,3;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;101,1;+0,5;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;101,0;+0,4;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;101,0;+0,6;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;101,2;+0,8;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;100,5;+0,8;-0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;101,2;+1,5;+0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;100,6;+1,6;-0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;101,2;+1,9;+0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;101,4;+1,4;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;101,8;+1,7;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;101,8;+1,2;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;102,1;+1,4;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;102,5;+1,4;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;102,6;+1,6;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;102,7;+1,7;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;102,5;+1,3;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;102,1;+1,6;-0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;102,6;+1,4;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;102,0;+1,4;-0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;102,3;+1,1;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;102,9;+1,5;+0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;103,1;+1,3;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;103,9;+2,1;+0,8
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;104,0;+1,9;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;104,4;+1,9;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;104,5;+1,9;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;104,7;+1,9;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;104,9;+2,3;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;104,2;+2,1;-0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;104,2;+1,6;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;103,4;+1,4;-0,8
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;103,8;+1,5;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;104,2;+1,3;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;105,2;+2,0;+1,0
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;105,4;+1,4;+0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;105,7;+1,6;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;106,2;+1,7;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;106,0;+1,4;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;106,0;+1,2;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;106,1;+1,1;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;105,3;+1,1;-0,8
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;105,8;+1,5;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;105,2;+1,7;-0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;105,6;+1,7;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;105,7;+1,4;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;106,1;+0,9;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;106,0;+0,6;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;106,6;+0,9;+0,6
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;106,1;-0,1;-0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;106,0;-;-0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;105,8;-0,2;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;105,9;-0,2;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;105,0;-0,3;-0,8
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;105,5;-0,3;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;106,3;+1,0;+0,8
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;107,0;+1,3;+0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;107,5;+1,7;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;108,2;+2,0;+0,7
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;108,7;+2,5;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;109,1;+2,3;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;110,1;+3,8;+0,9
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;110,1;+3,9;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;110,1;+4,1;-
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;110,7;+4,5;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;110,5;+5,2;-0,2
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;111,1;+5,3;+0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;111,5;+4,9;+0,4
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;112,5;+5,1;+0,9
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;115,3;+7,3;+2,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;116,2;+7,4;+0,8
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;117,3;+7,9;+0,9
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;117,4;+7,6;+0,1
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;118,4;+7,5;+0,9
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;118,8;+7,9;+0,3
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;121,1;+10,0;+1,9
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT10;Oktober;122,2;+10,4;+0,9
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;121,6;+10,0;-0,5
61111;Verbraucherpreisindex für Deutschland;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;...;...;...
